Burst_Name,Burst_PNG,Workflow,BurstID,Simple,Extended,Other,Too_Noisy,Verify,Symmetrical,FastRiseSlowDecay,UnderlyingEmission,RapidlyVarying,Primary_Z_Score,Primary_P_Value,Primary_Confidence_Level,Secondary_Z_Score,Secondary_P_Value,Secondary_Confidence_Level,Cluster,Color
GRB050507,GRB050507_118248.png,25637,95372813,4,9,14,9,Other,14,5,12,0,2.449489742783178,0.0917211133115718,0.9082788866884282,0.0,0.0917211133115718,0.9082788866884282,5,purple
GRB050509A,GRB050509A_118707.png,25637,95372815,10,6,12,2,Other,10,11,11,0,2.029444275607638,0.0892358437773293,0.9107641562226708,1.1274690420042432,0.1354165215079501,0.8645834784920499,6,brown
GRB050509B,GRB050509B_118749.png,25637,95372816,0,0,3,12,Too Noisy,0,0,0,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,0,red
GRB050525A,GRB050525A_130088.png,25637,95372819,3,9,19,1,Other,16,9,15,0,2.721794126179664,0.0724397167932615,0.9275602832067384,0.2474358296526967,0.1816901138162092,0.8183098861837907,5,purple
GRB050528,GRB050528_130679.png,25637,95372821,10,2,14,3,Other,8,3,13,0,2.3530212197852136,0.1000310619127491,0.8999689380872509,0.9586382747273092,0.1646488328550437,0.8353511671449563,6,brown
GRB050603,GRB050603_131560.png,25637,95372822,16,4,6,1,Simple,8,17,5,0,2.8461538461538463,0.0653151284999999,0.9346848715,-0.2307692307692307,0.1750019079323164,0.8249980920676836,7,pink
GRB050607,GRB050607_132247.png,25637,95372823,6,14,10,1,Extended,9,18,10,0,2.2480899349881773,0.0935023306233218,0.9064976693766782,0.8093123765957438,0.1101327057924548,0.8898672942075452,8,cyan
GRB050701,GRB050701_143708.png,25637,95372824,1,1,14,3,Other,9,7,10,0,2.96554085255622,0.0592797266448659,0.940720273355134,-0.561048269402528,0.3155091669218353,0.6844908330781647,3,orange
GRB050712,GRB050712_145581.png,25637,95372825,3,3,14,15,Other/Too Noisy,5,3,13,0,1.879115070007072,0.1568322701159128,0.8431677298840872,1.5784566588059403,0.1822912654533035,0.8177087345466965,9,yellow
GRB050713A,GRB050713A_145675.png,25637,95372826,12,8,7,2,Simple,13,11,8,0,2.309756560648357,0.0837315630807145,0.9162684369192856,0.3646984043128985,0.1040541785138373,0.8959458214861626,4,gray
GRB050713B,GRB050713B_145754.png,25637,95372828,9,15,1,4,Extended,1,23,2,0,2.528331702395721,0.0855491212162142,0.9144508787837856,0.5709136102183887,0.1341786807208294,0.8658213192791706,2,green
GRB050714B,GRB050714B_145994.png,25637,95372829,1,0,7,23,Too Noisy,1,0,7,0,2.870257198190406,0.0640368447380899,0.93596315526191,-0.141160190074938,0.2407458783029867,0.7592541216970132,0,red
GRB050715,GRB050715_146129.png,25637,95372832,2,3,14,3,Other,11,4,10,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,3,orange
GRB050716,GRB050716_146227.png,25637,95372834,3,12,17,2,Other,8,11,19,0,2.3499559556788663,0.1003098107911315,0.8996901892088685,0.967628922926592,0.1701862599621195,0.8298137400378804,5,purple
GRB050717,GRB050717_146372.png,25637,95372836,9,14,1,2,Extended,1,20,3,0,2.4440645096710583,0.0921655489302912,0.9078344510697088,0.8146881698903526,0.1709916816375829,0.8290083183624171,2,green
GRB050721,GRB050721_146970.png,25637,95372837,13,20,1,4,Extended,4,30,8,0,2.424871130596428,0.0937591401874209,0.9062408598125792,0.808290376865476,0.1444301849419664,0.8555698150580335,4,gray
GRB050724,GRB050724_147478.png,25637,95372838,12,11,0,1,Simple/Extended,14,10,5,0,1.88175014456154,0.1564241787246518,0.8435758212753481,1.56812512046795,0.1564241787246518,0.8435758212753481,4,gray
GRB050726,GRB050726_147788.png,25637,95372839,5,6,10,9,Other,7,4,10,0,2.100420126042015,0.126514593081336,0.8734854069186639,1.260252075625209,0.126514593081336,0.8734854069186639,9,yellow
GRB050730,GRB050730_148225.png,25637,95372841,14,3,2,3,Simple,12,2,6,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,7,pink
GRB050801,GRB050801_148522.png,25637,95372842,17,16,1,3,Simple/Extended,5,28,4,0,1.840592046986854,0.1449455419099909,0.855054458090009,1.6030962989885502,0.1629418474458819,0.8370581525541181,4,gray
GRB050802,GRB050802_148646.png,25637,95372843,7,19,10,3,Extended,7,23,14,0,2.7202941017470885,0.0725313985506908,0.9274686014493092,0.0735214622093807,0.1413578074004591,0.8586421925995409,8,cyan
GRB050803,GRB050803_148833.png,25637,95372846,1,12,22,0,Other,17,11,22,0,2.554896879233417,0.0835850499919512,0.9164149500080488,0.6266728194346117,0.1901505502715579,0.8098494497284421,5,purple
GRB050813,GRB050813_150139.png,25637,95372847,12,0,1,1,Simple,12,0,0,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,1,blue
GRB050814,GRB050814_150314.png,25637,95372849,2,7,8,15,Too Noisy,1,11,7,0,2.6148057867316994,0.0793555767009182,0.9206444232990818,0.0,0.1108317720637848,0.8891682279362152,0,red
GRB050815,GRB050815_150532.png,25637,95372850,11,2,1,0,Simple,10,2,0,0,2.9607826273189604,0.0595065682708106,0.9404934317291892,-0.592156525463792,0.260980167214178,0.739019832785822,7,pink
GRB050819,GRB050819_151131.png,25637,95372851,8,2,10,12,Too Noisy,10,0,7,0,1.8516401995451028,0.0691368692644287,0.9308631307355713,0.9258200997725514,0.1611618472135194,0.8388381527864806,6,brown
GRB050820A,GRB050820A_151207.png,25637,95372852,1,2,14,2,Other,12,2,6,0,2.99127270878144,0.058071608575696,0.941928391424304,-0.8892972917998876,0.3120363567395925,0.6879636432604075,3,orange
GRB050820B,GRB050820B_151334.png,25637,95372855,3,3,13,1,Other,13,3,6,0,2.9541957835039856,0.0598223851978667,0.9401776148021332,-0.7385489458759964,0.2361536773866406,0.7638463226133594,3,orange
GRB050822,GRB050822_151486.png,25637,95372856,2,4,16,2,Other,6,13,14,0,2.9704426289300225,0.0590471738290607,0.9409528261709392,-0.5940885257860046,0.3202553698063421,0.6797446301936578,3,orange
GRB050824,GRB050824_151905.png,25637,95372857,8,1,9,13,Too Noisy,9,0,5,0,2.10350877437666,0.0735048259734481,0.926495174026552,0.5008354224706333,0.1261432654728862,0.8738567345271138,6,brown
GRB050826,GRB050826_152113.png,25637,95372859,5,8,7,16,Too Noisy,1,8,10,0,2.8982753492378874,0.0625899628216211,0.9374100371783788,-0.4140393356054125,0.196266812104725,0.8037331878952749,0,red
GRB050827,GRB050827_152325.png,25637,95372861,9,5,12,1,Other,15,2,15,0,2.1933784650417927,0.0956788749046304,0.9043211250953695,0.9400193421607684,0.115887327113598,0.8841126728864019,6,brown
GRB050904,GRB050904_153514.png,25637,95372863,2,4,14,11,Other,11,1,11,0,2.20112726581406,0.1150506936707183,0.8849493063292817,1.1445861782233109,0.1359933560146753,0.8640066439853247,9,yellow
GRB050908,GRB050908_154112.png,25637,95372864,14,0,1,2,Simple,13,1,1,0,2.976607830191489,0.058756302584878,0.941243697415122,-0.6869094992749589,0.2852217877242293,0.7147782122757707,1,blue
GRB050911,GRB050911_154630.png,25637,95372865,3,4,17,1,Other,14,12,4,0,2.9555766054809243,0.0597560057602317,0.9402439942397682,-0.6186090569611237,0.2446125465112434,0.7553874534887566,3,orange
GRB050915A,GRB050915A_155242.png,25637,95372866,3,8,12,4,Other,5,5,16,0,2.5528888301902897,0.0837315630807145,0.9162684369192856,0.6078306738548308,0.1657419667945707,0.8342580332054292,5,purple
GRB050915B,GRB050915B_155284.png,25637,95372868,3,15,10,2,Extended,6,19,15,0,2.4440645096710583,0.0921655489302912,0.9078344510697088,0.8146881698903526,0.1709916816375829,0.8290083183624171,8,cyan
GRB050916,GRB050916_155408.png,25637,95372869,2,1,15,12,Other,6,2,12,0,2.1284269642818097,0.1231945549565094,0.8768054450434906,1.2770561785690857,0.1622875700719377,0.8377124299280623,9,yellow
GRB050922B,GRB050922B_156434.png,25637,95372870,1,2,3,14,Too Noisy,3,2,4,0,2.972602165841173,0.058945082876942,0.941054917123058,-0.6605782590758164,0.2781782527672631,0.7218217472327368,0,red
GRB050922C,GRB050922C_156467.png,25637,95372872,11,1,0,0,Simple,10,0,1,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB050925,GRB050925_156838.png,25637,95372875,13,0,2,0,Simple,12,1,0,0,2.96554085255622,0.0592797266448659,0.940720273355134,-0.561048269402528,0.3155091669218353,0.6844908330781647,1,blue
GRB051001,GRB051001_157870.png,25637,95372876,3,3,16,14,Other/Too Noisy,9,2,13,0,2.006837626783485,0.1384063540536626,0.8615936459463374,1.4334554477024897,0.1838929416979451,0.8161070583020549,9,yellow
GRB051006,GRB051006_158593.png,25637,95372877,5,6,16,4,Other,12,3,13,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,5,purple
GRB051008,GRB051008_158855.png,25637,95372878,9,7,15,2,Other,21,7,16,0,2.5104966958636616,0.0868995968068775,0.9131004031931224,0.2789440773181846,0.102658350400572,0.897341649599428,6,brown
GRB051016A,GRB051016A_159913.png,25637,95372880,6,13,8,3,Extended,10,7,12,0,2.6170702328698754,0.0792009489190452,0.9207990510809548,0.2379154757154432,0.1217104450848889,0.8782895549151111,8,cyan
GRB051016B,GRB051016B_159994.png,25637,95372881,16,1,5,1,Simple,6,9,9,0,2.891917025020253,0.0629146987123367,0.9370853012876632,-0.2116036847575794,0.2726549196607064,0.7273450803392936,7,pink
GRB051021B,GRB051021B_160672.png,25637,95372882,1,8,1,1,Extended,0,9,2,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,2,green
GRB051105A,GRB051105A_162580.png,25637,95372884,14,0,3,2,Simple,11,0,1,0,2.940461832684397,0.0604876648462435,0.9395123351537564,-0.5563035899673183,0.2282050481927486,0.7717949518072513,7,pink
GRB051109A,GRB051109A_163136.png,25637,95372885,12,12,9,2,,21,6,13,0,1.3779972440082682,0.0644715087053655,0.9355284912946344,1.3779972440082682,0.2619984090646299,0.7380015909353701,4,gray
GRB051109B,GRB051109B_163170.png,25637,95372887,17,4,5,0,Simple,16,3,9,0,2.8665992577177275,0.0642288147377334,0.9357711852622664,-0.4095141796739611,0.1740663028117564,0.8259336971882436,7,pink
GRB051111,GRB051111_163438.png,25637,95372889,13,15,0,4,Extended,3,25,3,0,1.9540168418367887,0.1116680354187402,0.8883319645812597,1.3957263155977062,0.1457007967591863,0.8542992032408137,4,gray
GRB051113,GRB051113_163765.png,25637,95372890,2,4,17,3,Other,11,7,9,0,2.9797977499945336,0.0586065090421672,0.9413934909578328,-0.7094756547606033,0.291456885331427,0.708543114668573,3,orange
GRB051117A,GRB051117A_164268.png,25637,95372891,3,13,8,6,Extended,2,13,11,0,2.6170702328698754,0.0792009489190452,0.9207990510809548,0.2379154757154432,0.1217104450848889,0.8782895549151111,8,cyan
GRB051117B,GRB051117B_164279.png,25637,95372893,6,5,10,12,Too Noisy,6,3,14,0,2.2699497253739325,0.1079300842106913,0.8920699157893086,1.0593098718411684,0.143826137173864,0.856173862826136,9,yellow
GRB051210,GRB051210_171931.png,25637,95372894,11,0,0,0,Simple,9,2,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB051213,GRB051213_172516.png,25637,95372895,0,2,17,16,Other/Too Noisy,9,5,9,0,1.8342771343396496,0.1469266605075736,0.8530733394924264,1.6119405119954495,0.1639694877296484,0.8360305122703515,9,yellow
GRB051221A,GRB051221A_173780.png,25637,95372896,15,0,0,0,Simple,9,5,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB051221B,GRB051221B_173904.png,25637,95372898,1,3,9,16,Too Noisy,3,3,9,0,2.59200006770939,0.080933819849625,0.919066180150375,0.518400013541878,0.1611957230550844,0.8388042769449156,9,yellow
GRB051227,GRB051227_174738.png,25637,95372900,8,17,3,1,Extended,7,14,6,0,2.7327797398222526,0.0717726387369932,0.9282273612630068,0.2102138261401732,0.1781050048115617,0.8218949951884382,2,green
GRB060102,GRB060102_175603.png,25637,95372902,6,3,11,3,Other,7,10,5,0,2.781517949836592,0.0689035089119571,0.9310964910880428,0.1324532357065043,0.2411664143526706,0.7588335856473294,6,brown
GRB060105,GRB060105_175942.png,25637,95372903,0,6,19,1,Other,12,11,15,0,2.861428476436934,0.0645014066718649,0.935498593328135,-0.1144571390574773,0.2334980297298496,0.7665019702701503,3,orange
GRB060108,GRB060108_176453.png,25637,95372904,15,9,6,1,Simple,16,10,7,0,2.477637207378607,0.0894568983398838,0.9105431016601162,0.4271788288583804,0.1043394794776202,0.8956605205223798,4,gray
GRB060109,GRB060109_176620.png,25637,95372905,1,1,15,5,Other,9,7,6,0,2.875269652140314,0.0637749516208923,0.9362250483791076,-0.1513299816915954,0.266456825562799,0.733543174437201,3,orange
GRB060110,GRB060110_176702.png,25637,95372907,15,13,3,2,Simple,2,30,3,0,2.014327161773075,0.1374072706154301,0.8625927293845699,1.4174894842106824,0.1590208955979226,0.8409791044020773,4,gray
GRB060111A,GRB060111A_176818.png,25637,95372908,17,3,1,0,Simple,11,8,3,0,2.9626817992671115,0.059415897698489,0.9405841023015108,-0.5673220466681703,0.2774169918032731,0.7225830081967268,7,pink
GRB060111B,GRB060111B_176918.png,25637,95372910,1,15,19,3,Other,5,32,15,0,2.1467441948909216,0.121079352266739,0.878920647733261,1.2428519023052704,0.1505235848446764,0.8494764151553236,5,purple
GRB060115,GRB060115_177408.png,25637,95372911,0,3,12,0,Other,12,1,3,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB060116,GRB060116_177533.png,25637,95372914,10,5,9,10,,7,3,14,0,1.260252075625209,0.0604815025720697,0.9395184974279304,1.260252075625209,0.2966893667984966,0.7033106332015033,6,brown
GRB060117,GRB060117_177666.png,25637,95372915,0,4,16,0,Other,12,5,6,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB060124,GRB060124_178750.png,25637,95372916,2,1,11,1,Other,4,3,11,0,2.985832270287424,0.0583244454272477,0.9416755545727522,-0.7207181342073092,0.3397357470350821,0.6602642529649179,3,orange
GRB060202,GRB060202_179968.png,25637,95372917,0,7,14,16,Too Noisy,10,2,13,0,1.855827170883371,0.0844451152718193,0.9155548847281808,1.3059524535845943,0.1604931707922616,0.8395068292077383,9,yellow
GRB060203,GRB060203_180151.png,25637,95372919,3,2,3,14,Too Noisy,3,0,5,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,0,red
GRB060204B,GRB060204B_180241.png,25637,95372920,14,15,2,3,Simple/Extended,17,10,8,0,1.8699068757929984,0.1582680930550417,0.8417319069449583,1.5822288949017675,0.1582680930550417,0.8417319069449583,4,gray
GRB060206,GRB060206_180455.png,25637,95372922,15,4,2,1,Simple,8,12,0,0,2.943467343117637,0.0603412873615745,0.9396587126384256,-0.46475800154489,0.2575521698395795,0.7424478301604205,7,pink
GRB060210,GRB060210_180977.png,25637,95372923,2,2,11,1,Other,8,1,10,0,2.9848100289785457,0.058372106706994,0.941627893293006,-0.8528028654224417,0.2907949580481286,0.7092050419518714,3,orange
GRB060211A,GRB060211A_181126.png,25637,95372924,1,4,11,12,Other/Too Noisy,5,9,9,0,1.867718419094071,0.1108317720637848,0.8891682279362152,1.4941747352752568,0.1586115809348316,0.8413884190651684,9,yellow
GRB060211B,GRB060211B_181156.png,25637,95372927,8,7,14,3,Other,14,6,12,0,2.6396480703843594,0.0776793843990122,0.9223206156009878,0.0,0.1152035242552562,0.8847964757447437,6,brown
GRB060219,GRB060219_191512.png,25637,95372928,2,1,11,17,Too Noisy,9,2,8,0,2.423950593697548,0.0938364128072768,0.9061635871927232,0.851658316704544,0.1750726906000128,0.8249273093999872,9,yellow
GRB060223A,GRB060223A_192059.png,25637,95372929,11,11,10,6,,10,8,16,0,1.260252075625209,0.0604815025720697,0.9395184974279304,1.260252075625209,0.2966893667984966,0.7033106332015033,8,cyan
GRB060223B,GRB060223B_192152.png,25637,95372931,12,0,17,0,Other,12,2,13,0,2.263009527424072,0.1086235801207462,0.8913764198792538,1.102491821052753,0.1910131396522778,0.8089868603477222,6,brown
GRB060306,GRB060306_200638.png,25637,95372932,1,4,15,2,Other,6,12,7,0,2.943467343117637,0.0603412873615745,0.9396587126384256,-0.46475800154489,0.2575521698395795,0.7424478301604205,3,orange
GRB060312,GRB060312_201391.png,25637,95372933,3,3,14,0,Other,14,4,13,0,2.919985580353726,0.0614968448495345,0.9385031551504656,-0.6488856845230502,0.203210897307563,0.796789102692437,3,orange
GRB060313,GRB060313_201487.png,25637,95372935,11,0,0,0,Simple,10,3,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB060319,GRB060319_202035.png,25637,95372936,9,10,9,2,,10,12,15,0,1.3525044520011484,0.0588079756589841,0.941192024341016,0.8115026712006891,0.2691277753751515,0.7308722246248485,8,cyan
GRB060322,GRB060322_202442.png,25637,95372938,0,3,12,0,Other,11,3,9,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB060323,GRB060323_202505.png,25637,95372939,1,5,16,2,Other,13,5,12,0,2.907009498669056,0.0621472964437277,0.9378527035562724,-0.2907009498669055,0.2420456809221101,0.7579543190778899,3,orange
GRB060403,GRB060403_203755.png,25637,95372941,8,17,2,4,Extended,3,21,7,0,2.781090303610467,0.0689280571172152,0.9310719428827848,0.0751646028002828,0.1822912654533035,0.8177087345466965,2,green
GRB060413,GRB060413_205096.png,25637,95372942,16,3,8,2,Simple,20,3,8,0,2.7358225547203343,0.0715892201380756,0.9284107798619244,0.2344990761188858,0.1992334228720853,0.8007665771279147,7,pink
GRB060418,GRB060418_205851.png,25637,95372944,1,4,13,0,Other,7,1,12,0,2.8735244660769563,0.0638659828772654,0.9361340171227346,-0.1690308509457033,0.2255381348644809,0.7744618651355191,3,orange
GRB060421,GRB060421_206257.png,25637,95372945,6,8,18,3,Other,15,5,17,0,2.8461538461538463,0.0653151284999999,0.9346848715,-0.2307692307692307,0.1750019079323164,0.8249980920676836,5,purple
GRB060424,GRB060424_206773.png,25637,95372946,4,11,15,1,Other,13,4,18,0,2.266824402482563,0.1082417169826901,0.8917582830173099,1.0161626631818386,0.1253085315602209,0.8746914684397791,5,purple
GRB060427,GRB060427_207281.png,25637,95372948,3,8,4,17,Too Noisy,2,7,6,0,2.8226252168423103,0.066593783789012,0.933406216210988,0.0,0.2148530553972678,0.7851469446027322,0,red
GRB060428A,GRB060428A_207364.png,25637,95372950,5,8,14,2,Other,19,3,11,0,2.63493019696104,0.077994326430226,0.922005673569774,0.2927700218845599,0.1328418405597757,0.8671581594402242,5,purple
GRB060428B,GRB060428B_207399.png,25637,95372951,8,5,9,9,,12,3,8,0,1.3206763594884356,0.0622241275996999,0.9377758724003,1.3206763594884356,0.2783193560920389,0.721680643907961,6,brown
GRB060501,GRB060501_208050.png,25637,95372952,12,7,9,2,Simple,10,15,9,0,2.141239281438989,0.0792009489190452,0.9207990510809548,0.7137464271463296,0.1217104450848889,0.8782895549151111,6,brown
GRB060502A,GRB060502A_208169.png,25637,95372955,15,8,5,0,Simple,11,19,4,0,2.551171216573122,0.083857135883073,0.9161428641169268,0.3188964020716403,0.1117601025346037,0.8882398974653962,4,gray
GRB060502B,GRB060502B_208275.png,25637,95372956,16,1,5,2,Simple,16,0,1,0,2.907009498669056,0.0621472964437277,0.9378527035562724,-0.2907009498669055,0.2420456809221101,0.7579543190778899,7,pink
GRB060507,GRB060507_208870.png,25637,95372957,2,15,5,0,Extended,6,18,9,0,2.853569193634025,0.0649185021794722,0.9350814978205276,-0.1501878522965276,0.1970894090129731,0.8029105909870269,2,green
GRB060510A,GRB060510A_209351.png,25637,95372958,10,5,11,2,Other,9,13,16,0,1.885618083164127,0.0996685987834802,0.9003314012165198,1.4142135623730951,0.155827391743732,0.8441726082562679,6,brown
GRB060510B,GRB060510B_209352.png,25637,95372959,1,4,14,8,Other,6,3,16,0,2.580114742493581,0.0817716686650482,0.9182283313349516,0.444847369395445,0.1332371771021567,0.8667628228978432,9,yellow
GRB060512,GRB060512_209755.png,25637,95372962,17,1,5,1,Simple,18,1,7,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,7,pink
GRB060515,GRB060515_210084.png,25637,95372963,4,10,3,9,Extended/Too Noisy,3,7,5,0,1.993231791080248,0.1402433515503418,0.8597566484496582,1.4237369936287485,0.1402433515503418,0.8597566484496582,8,cyan
GRB060516,GRB060516_210254.png,25637,95372964,1,3,3,16,Too Noisy,5,1,3,0,2.971846884586935,0.058980763208533,0.9410192367914668,-0.7973247739135679,0.2622190235936519,0.7377809764063481,0,red
GRB060522,GRB060522_211117.png,25637,95372965,2,1,11,16,Too Noisy,3,0,8,0,2.3499559556788663,0.1003098107911315,0.8996901892088685,0.967628922926592,0.1701862599621195,0.8298137400378804,9,yellow
GRB060526,GRB060526_211957.png,25637,95372967,1,7,18,5,Other,20,4,7,0,2.81810792615623,0.0668428345891207,0.9331571654108792,-0.2062030189870412,0.1604931707922616,0.8395068292077383,5,purple
GRB060602A,GRB060602A_213180.png,25637,95372969,6,10,6,10,Extended/Too Noisy,2,11,10,0,1.7320508075688774,0.1816901138162092,0.8183098861837907,1.7320508075688774,0.1816901138162092,0.8183098861837907,8,cyan
GRB060604,GRB060604_213486.png,25637,95372970,0,2,8,19,Too Noisy,5,1,6,0,2.752038205714864,0.0706215097850755,0.9293784902149244,0.1756620131307359,0.1880598522530556,0.8119401477469443,0,red
GRB060605,GRB060605_213630.png,25637,95372971,2,2,14,3,Other,7,7,6,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,3,orange
GRB060607A,GRB060607A_213823.png,25637,95372972,5,12,11,1,Extended/Other,5,26,11,0,1.8311038136792213,0.0950727299343043,0.9049272700656956,1.44560827395728,0.1644887205187246,0.8355112794812753,8,cyan
GRB060607B,GRB060607B_213934.png,25637,95372974,3,9,18,2,Other,5,19,17,0,2.721655269759087,0.0724481976810109,0.927551802318989,0.2721655269759087,0.200976226198922,0.7990237738010779,5,purple
GRB060614,GRB060614_214805.png,25637,95372976,3,16,14,1,Extended/Other,8,18,21,0,1.975280765877662,0.1427111618711614,0.8572888381288386,1.4485392283102856,0.1427111618711614,0.8572888381288386,8,cyan
GRB060707,GRB060707_217704.png,25637,95372977,3,5,15,3,Other,7,11,14,0,2.9593201512468634,0.0595765082563273,0.9404234917436728,-0.5222329678670935,0.3101009010817721,0.6898990989182279,5,purple
GRB060708,GRB060708_217805.png,25637,95372978,13,5,1,0,Simple,2,17,0,0,2.7923352302662656,0.0682861659194093,0.9317138340805906,0.0846162190989777,0.206262405528677,0.793737594471323,7,pink
GRB060712,GRB060712_218582.png,25637,95372980,1,2,15,12,Other,6,1,14,0,2.1284269642818097,0.1231945549565094,0.8768054450434906,1.2770561785690857,0.1622875700719377,0.8377124299280623,9,yellow
GRB060714,GRB060714_219101.png,25637,95372981,2,11,22,4,Other,11,20,21,0,2.712472610161888,0.0730117884130263,0.9269882115869736,0.2767829194042743,0.1846572484814843,0.8153427515185157,5,purple
GRB060717,GRB060717_219646.png,25637,95372983,12,0,1,0,Simple,12,1,0,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
GRB060719,GRB060719_220020.png,25637,95372984,1,4,16,1,Other,10,9,4,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.4200840252084029,0.2966893667984966,0.7033106332015033,3,orange
GRB060729,GRB060729_221755.png,25637,95372985,2,7,23,2,Other,19,11,19,0,2.914609664251715,0.0617652848712135,0.9382347151287864,-0.3015113445777636,0.2825048022889089,0.717495197711091,3,orange
GRB060801,GRB060801_222154.png,25637,95372987,15,1,0,1,Simple,10,6,0,0,2.993530989776593,0.0579670620703047,0.9420329379296952,-0.9050209969092023,0.3218529279800532,0.6781470720199467,1,blue
GRB060804,GRB060804_222546.png,25637,95372989,4,4,19,0,Other,11,3,15,0,2.9230949327322784,0.0613422492864874,0.9386577507135124,-0.656204984899083,0.2056320379927407,0.7943679620072592,3,orange
GRB060805A,GRB060805A_222683.png,25637,95372990,13,1,2,2,Simple,13,1,2,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,7,pink
GRB060807,GRB060807_223217.png,25637,95372991,13,4,8,6,Simple,12,6,9,0,2.7186506676132494,0.072632010853388,0.927367989146612,0.1294595556006309,0.1474382185429146,0.8525617814570854,6,brown
GRB060813,GRB060813_224364.png,25637,95372993,17,12,1,2,Simple,16,12,4,0,2.31098665955893,0.1039371134364683,0.8960628865635316,1.027105182026191,0.1701165562630715,0.8298834437369285,4,gray
GRB060814,GRB060814_224552.png,25637,95372994,0,13,14,2,Extended/Other,19,5,13,0,1.855827170883371,0.1402346354714341,0.8597653645285659,1.5808898122339827,0.1604931707922616,0.8395068292077383,5,purple
GRB060825,GRB060825_226382.png,25637,95372996,12,1,2,0,Simple,11,2,3,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,7,pink
GRB060904A,GRB060904A_227996.png,25637,95372997,11,2,19,2,Other,18,3,16,0,2.5655583314824097,0.0828124210107188,0.9171875789892812,0.6108472217815261,0.2104467527661861,0.7895532472338138,6,brown
GRB060904B,GRB060904B_228006.png,25637,95372998,7,20,8,1,Extended,17,16,11,0,2.7644357947251903,0.0698925959188869,0.930107404081113,-0.2513123449750173,0.1379169013102759,0.8620830986897241,2,green
GRB060906,GRB060906_228316.png,25637,95373000,1,3,11,3,Other,5,4,13,0,2.9314195092110324,0.0609307430705798,0.93906925692942,-0.676481425202546,0.2125729631523196,0.7874270368476803,5,purple
GRB060908,GRB060908_228581.png,25637,95373002,1,3,16,2,Other,12,2,12,0,2.9797977499945336,0.0586065090421672,0.9413934909578328,-0.7094756547606033,0.291456885331427,0.708543114668573,3,orange
GRB060912A,GRB060912A_229185.png,25637,95373003,18,4,0,1,Simple,4,15,2,0,2.9370644026628394,0.0606536658868328,0.9393463341131671,-0.4195806289518342,0.2618262209885784,0.7381737790114216,7,pink
GRB060919,GRB060919_230115.png,25637,95373004,9,12,8,1,Extended,4,20,6,0,1.9335101599064688,0.0682570728547282,0.9317429271452716,0.6445033866354896,0.1486538212258097,0.8513461787741903,8,cyan
GRB060923A,GRB060923A_230662.png,25637,95373006,2,3,12,0,Other,10,4,7,0,2.9162346919891515,0.0616839866888347,0.9383160133111652,-0.4703604341917986,0.2080705963450215,0.7919294036549784,3,orange
GRB060923B,GRB060923B_230702.png,25637,95373007,17,2,2,1,Simple,16,1,3,0,2.994344952558949,0.0579294377982622,0.9420705622017378,-0.9113223768657672,0.3259059777112238,0.6740940222887761,7,pink
GRB060923C,GRB060923C_230711.png,25637,95373009,1,4,4,12,Too Noisy,2,2,7,0,2.861994276017172,0.0644715087053655,0.9355284912946344,-0.52999894000318,0.1693411086096539,0.8306588913903461,0,red
